Country,Season,Variable,Slope,R2,p
CP,WINTER,MAX_T_AVG,0.060802379900013845,0.10541931967984584,0.47738849212401535
CP,SUMMER,MIN_T_AVG,-0.09670329670329672,0.5224060070794175,0.16774099066795575
CP,SUMMER,MEAN_T_AVG,-0.09777472527472356,0.6867136770848835,0.08289935011565265
CP,SUMMER,MAX_T_AVG,0.026755852842809704,0.018068352011022103,0.8293697576495197
CQ,WINTER,MIN_T_AVG,0.0006517012323522911,0.000573869469961718,0.8474114459425063
CQ,WINTER,MEAN_T_AVG,0.0015234693861864406,0.0084061583896251,0.46057032579591783
CQ,WINTER,MAX_T_AVG,0.0026281760306829344,0.01570552804891225,0.31226134170509723
CQ,SUMMER,MIN_T_AVG,-0.0023382217240895168,0.007577958155264878,0.4939838898339839
CQ,SUMMER,MEAN_T_AVG,0.0017757859990641539,0.008240189518342296,0.47561940985020246
CQ,SUMMER,MAX_T_AVG,0.0055870294076231,0.06074255618963711,0.049620710071379956
CS,WINTER,MIN_T_AVG,0.01716365290036997,0.1631106721619682,0.0011330382747018345
CS,WINTER,MEAN_T_AVG,0.02517867884215983,0.18493893581074158,0.0004857838853785252
CS,WINTER,MAX_T_AVG,0.033538362547794395,0.23672214692582844,6.083340070668895e-05
CS,SUMMER,MIN_T_AVG,0.024671139825778156,0.2176731700743425,0.00011611723355477524
CS,SUMMER,MEAN_T_AVG,0.03021297999313127,0.27610136921708545,9.785729950747364e-06
CS,SUMMER,MAX_T_AVG,0.03840491463466765,0.41040473625979845,1.5609035313462557e-08
CT,WINTER,MIN_T_AVG,-0.0731246303207477,0.3099527102625432,1.4965783968926464e-05
CT,WINTER,MEAN_T_AVG,-0.04119894189291168,0.4420756513357894,5.638194100521003e-08
CT,WINTER,MAX_T_AVG,0.017819476119766097,0.10950569750578962,0.015508472538339974
CT,SUMMER,MIN_T_AVG,-0.06549560698793809,0.43954862709717624,3.490957820517981e-08
CT,SUMMER,MEAN_T_AVG,-0.04839122216594885,0.5242831705922394,4.1764312540768117e-10
CT,SUMMER,MAX_T_AVG,-0.0139787651091094,0.17550810830199554,0.0014556877020402263
CU,WINTER,MIN_T_AVG,-0.0010350487045867646,0.00037618379932294533,0.8644093405059695
CU,WINTER,MEAN_T_AVG,-0.00271018150219225,0.004699781332896123,0.5456872828014026
CU,WINTER,MAX_T_AVG,-0.01643397313833437,0.15062053520814622,0.00037492556793637075
CU,SUMMER,MIN_T_AVG,0.0030513701245519537,0.011607309391534069,0.3414838974704324
CU,SUMMER,MEAN_T_AVG,-0.000762464840750541,0.0010633917396380467,0.7739930027223065
CU,SUMMER,MAX_T_AVG,-0.012729277296818964,0.1263714518508553,0.0012124810840784008
CV,WINTER,MIN_T_AVG,0.03511653674430248,0.3643656272462872,4.4041468462692944e-06
CV,WINTER,MEAN_T_AVG,0.0460737606436806,0.5297564469020458,3.1158542826279613e-09
CV,WINTER,MAX_T_AVG,0.03971902600977239,0.360081415496139,5.1848789767536205e-06
CV,SUMMER,MIN_T_AVG,0.04238549050228704,0.6366503001964413,6.6732711155906745e-12
CV,SUMMER,MEAN_T_AVG,0.054591708021005686,0.7332581939269293,4.374458627606065e-15
CV,SUMMER,MAX_T_AVG,0.05214468977320225,0.484269389595923,2.8443528879341773e-08
CW,WINTER,MIN_T_AVG,-0.040483100248061246,0.46883119908098414,1.567105193547532e-08
CW,WINTER,MEAN_T_AVG,-0.03061632958606724,0.38001928598218165,8.897468657047917e-07
CW,WINTER,MAX_T_AVG,-0.018335570981007788,0.14997994522071742,0.004171721835833843
CW,SUMMER,MIN_T_AVG,-0.020444454545846674,0.3978696871429526,4.136331285619326e-07
CW,SUMMER,MEAN_T_AVG,-0.01624520395237667,0.36533155368122205,1.645774776055705e-06
CW,SUMMER,MAX_T_AVG,-0.008414554762022762,0.11492397158709158,0.013022503953400067
CY,WINTER,MIN_T_AVG,0.0017854116978904193,0.001971213567370041,0.7171715310916316
CY,WINTER,MEAN_T_AVG,0.015074560473530873,0.17797570842846372,0.00030572445778354187
CY,WINTER,MAX_T_AVG,0.011257052907544801,0.10479270200358731,0.006660677961164043
CY,SUMMER,MIN_T_AVG,0.024611928234523205,0.43842019475248206,5.806214062082384e-10
CY,SUMMER,MEAN_T_AVG,0.0327773141520595,0.42952011725636374,9.927496232179738e-10
CY,SUMMER,MAX_T_AVG,0.015889575932048178,0.09207932555947408,0.011256578483368602
DA,WINTER,MIN_T_AVG,0.04386166321581469,0.22640023122215794,1.2227863803846846e-05
DA,WINTER,MEAN_T_AVG,0.044908159274183825,0.27214129674848636,1.143790149980736e-06
DA,WINTER,MAX_T_AVG,0.050545432919638596,0.3338416222153964,3.756009108436675e-08
DA,SUMMER,MIN_T_AVG,0.0001916101533414904,3.959573034642761e-05,0.9569764129766531
DA,SUMMER,MEAN_T_AVG,0.001785606673497385,0.0020354406396812918,0.698763871759474
DA,SUMMER,MAX_T_AVG,0.008058220478838703,0.027950874230773637,0.1488761473904079
DJ,WINTER,MIN_T_AVG,-0.03615755526484873,0.016208259752250945,0.3684354905099042
DJ,WINTER,MEAN_T_AVG,-0.010783138663714864,0.001399774454146466,0.7922987199838978
DJ,WINTER,MAX_T_AVG,-0.00145328733279996,2.608771654929844e-05,0.9713330731437351
DJ,SUMMER,MIN_T_AVG,0.030078041869604027,0.10450969812351264,0.02066992157732218
DJ,SUMMER,MEAN_T_AVG,0.051654345406199946,0.39092735650640753,9.344543831835774e-07
DJ,SUMMER,MAX_T_AVG,0.0445136214964706,0.3023643403842441,2.9200826762055388e-05
DO,WINTER,MIN_T_AVG,-0.011865634282266911,0.028677756263307708,0.29619007017980786
DO,WINTER,MEAN_T_AVG,0.011515658074374015,0.10163405312572545,0.04496365386453098
DO,WINTER,MAX_T_AVG,0.035613039367452,0.31223648642196467,0.00017861054301286053
DO,SUMMER,MIN_T_AVG,-0.036244930767017236,0.1518835574637935,0.01710893505086654
DO,SUMMER,MEAN_T_AVG,0.009399961172071924,0.0622471970670167,0.13643778582073535
DO,SUMMER,MAX_T_AVG,0.041299637895798484,0.5433418598398971,1.9621317485022254e-07
DR,WINTER,MIN_T_AVG,0.012282978523008517,0.07861417117186474,0.02155359105238756
DR,WINTER,MEAN_T_AVG,0.032232478925658614,0.6798079921957563,1.0010549674955235e-17
DR,WINTER,MAX_T_AVG,0.024080946368583107,0.5006409704350255,2.168810570827682e-11
DR,SUMMER,MIN_T_AVG,0.010748023786302666,0.10391660894656599,0.008822880436173014
DR,SUMMER,MEAN_T_AVG,0.028559137473669463,0.7188039810771372,5.169554729517208e-19
DR,SUMMER,MAX_T_AVG,0.023096506228928868,0.6068324409537229,2.157642368244147e-14
EC,WINTER,MIN_T_AVG,-0.07233955480202087,0.6108941042583541,1.8909099541468285e-12
EC,WINTER,MEAN_T_AVG,-0.05478766570553791,0.4121627449266172,1.2732064063393814e-07
EC,WINTER,MAX_T_AVG,-0.029195858009144954,0.16235409405755188,0.0022882651402017463
EC,SUMMER,MIN_T_AVG,-0.08817059283414432,0.705577510156813,5.868087807522779e-16
EC,SUMMER,MEAN_T_AVG,-0.07478585223110638,0.586050033127387,6.339226016479232e-12
EC,SUMMER,MAX_T_AVG,-0.04719907414519849,0.4021561787633488,1.5435920358200646e-07
EG,WINTER,MIN_T_AVG,0.009913773434471095,0.09928275282191508,0.0118927593964515
EG,WINTER,MEAN_T_AVG,0.011341060865486757,0.10567926385030144,0.009332600787778336
EG,WINTER,MAX_T_AVG,0.007068351778313103,0.02321067484498978,0.23326014163259345
EG,SUMMER,MIN_T_AVG,0.029500149574302113,0.6274312887909955,1.755479296324317e-14
EG,SUMMER,MEAN_T_AVG,0.022140707207650136,0.41595480160787957,1.5331239138913863e-08
EG,SUMMER,MAX_T_AVG,0.014956776253017997,0.1305963218743602,0.003903862255641827
EI,WINTER,MIN_T_AVG,-0.01152380807144856,0.12527813665384419,0.005530126580297236
EI,WINTER,MEAN_T_AVG,-0.007992098683373276,0.07198437287567526,0.038201438537070684
EI,WINTER,MAX_T_AVG,-0.005587139264118927,0.04199675317499855,0.11624806761670649
EI,SUMMER,MIN_T_AVG,-0.0034661011939480174,0.027190688547104637,0.21201122000840128
EI,SUMMER,MEAN_T_AVG,0.003926052067497168,0.02628000822818362,0.21993915551482193
EI,SUMMER,MAX_T_AVG,0.013053416162274003,0.14785951469787179,0.0026389891958295956
EK,WINTER,MIN_T_AVG,0.24223171570223015,0.6003243569264658,6.038704987722869e-05
EK,WINTER,MEAN_T_AVG,0.06656738517786734,0.7591669557448038,5.713358275527239e-07
EK,WINTER,MAX_T_AVG,-0.014194363230328548,0.042550854923365675,0.3829109253600359
EK,SUMMER,MIN_T_AVG,0.18979407746562474,0.4954584170076238,0.0003696040546440739
EK,SUMMER,MEAN_T_AVG,0.03912615182929161,0.47865852590709423,0.000511867650954641
EK,SUMMER,MAX_T_AVG,0.000709070874499115,5.729085241393614e-05,0.9740237031080237
EN,WINTER,MIN_T_AVG,0.04206258370224028,0.09199693150421295,0.009599023708396224
EN,WINTER,MEAN_T_AVG,0.041457199048713596,0.11851134629151537,0.003065885684116939
EN,WINTER,MAX_T_AVG,0.046300469623755586,0.17933151513828346,0.00021019416074429228
EN,SUMMER,MIN_T_AVG,0.01688510698937483,0.13284394103908223,0.0017788059244535483
EN,SUMMER,MEAN_T_AVG,0.028667930630729737,0.29620235001814793,9.302256187448942e-07
EN,SUMMER,MAX_T_AVG,0.04498885383842972,0.39929082427345014,3.4311739189532132e-09
ER,WINTER,MIN_T_AVG,-0.03139153831149123,0.029827175883183232,0.29308400549456415
ER,WINTER,MEAN_T_AVG,-0.02398586613496632,0.023220417180349093,0.35439888378644613
ER,WINTER,MAX_T_AVG,-0.03993444359726559,0.14569080702753928,0.016498628767113162
ER,SUMMER,MIN_T_AVG,-0.04792779687066578,0.0756822673441279,0.12753760955019217
ER,SUMMER,MEAN_T_AVG,-0.04416788134564448,0.04645725164578364,0.23611492856339378
ER,SUMMER,MAX_T_AVG,-0.0722157669296596,0.10554180022254528,0.06964637749690725
ES,WINTER,MIN_T_AVG,0.06424108259582362,0.509271771083401,2.2426382061403064e-10
ES,WINTER,MEAN_T_AVG,0.07267106625986096,0.7304119287901568,7.287960097928188e-18
ES,WINTER,MAX_T_AVG,0.0512889280472937,0.6711599372388863,2.1837971360376513e-15
ES,SUMMER,MIN_T_AVG,0.05053224181325969,0.4236437982268719,2.3920989202171964e-08
ES,SUMMER,MEAN_T_AVG,0.058254418395231954,0.5825846108241666,2.091660898997774e-12
ES,SUMMER,MAX_T_AVG,0.04260087636417351,0.5201118610783139,1.1748617718067487e-10
ET,WINTER,MIN_T_AVG,0.01762348372278594,0.08108383056592827,0.04075314562683997
ET,WINTER,MEAN_T_AVG,0.03160866536167449,0.21249209858206197,0.0005835818374766269
ET,WINTER,MAX_T_AVG,0.011986058083652358,0.02550888087949684,0.25805401545591006
ET,SUMMER,MIN_T_AVG,-0.002646814669640702,0.001191606611426605,0.8042853373054262
ET,SUMMER,MEAN_T_AVG,-0.011017491759032614,0.005384430817447465,0.5979744440747652
ET,SUMMER,MAX_T_AVG,-0.015852778862515692,0.01141974619733252,0.44182648269943015
EU,WINTER,MIN_T_AVG,0.023313119453305452,0.21027495641372607,0.000920890140540434
EU,WINTER,MEAN_T_AVG,0.009567467482633313,0.1470274128716239,0.006535903064285664
EU,WINTER,MAX_T_AVG,0.02476993826654998,0.333875868986807,1.3775700304003812e-05
EU,SUMMER,MIN_T_AVG,0.020718816628107033,0.25256195002163234,0.00023345303072806988
EU,SUMMER,MEAN_T_AVG,0.013505345351000222,0.1923808513708119,0.001619116910024076
EU,SUMMER,MAX_T_AVG,0.032346373765553736,0.4293372473458421,3.2434063914814584e-07
EZ,WINTER,MIN_T_AVG,0.037990049804658164,0.18993314586796753,0.00016260372967960338
EZ,WINTER,MEAN_T_AVG,0.038772646195587186,0.22332074923740772,3.617417629524015e-05
EZ,WINTER,MAX_T_AVG,0.041543966393265325,0.25669371525797086,7.632083412388078e-06
EZ,SUMMER,MIN_T_AVG,0.03742139107914874,0.3941663820273146,7.746038505766113e-09
EZ,SUMMER,MEAN_T_AVG,0.04608112083129485,0.2979663477985542,1.2286365438498532e-06
EZ,SUMMER,MAX_T_AVG,0.05896313735444919,0.2888342908299119,1.9214879828776646e-06
FG,WINTER,MIN_T_AVG,-0.015597798146334413,0.044146406828589876,0.1310266909350104
FG,WINTER,MEAN_T_AVG,0.0032330695340861484,0.006380580264598095,0.5696495569631048
FG,WINTER,MAX_T_AVG,0.033969805030464484,0.5850097648928768,2.610798332077941e-11
FG,SUMMER,MIN_T_AVG,-0.009542453105025293,0.027437786728141157,0.24056952764881026
FG,SUMMER,MEAN_T_AVG,-0.0006501376201438337,0.0005198957273122944,0.8725299137845569
FG,SUMMER,MAX_T_AVG,0.03848621641383452,0.6306083484462754,2.1518593534612683e-12
FI,WINTER,MIN_T_AVG,0.04235968979231205,0.0763327614933152,0.03113449638602642
FI,WINTER,MEAN_T_AVG,0.03527858747186763,0.06808153522166077,0.04224927742266465
FI,WINTER,MAX_T_AVG,0.039301762583656016,0.09954361475892479,0.0132560438606765
FI,SUMMER,MIN_T_AVG,0.018148652724781233,0.16758298027146976,0.0010530059411773137
FI,SUMMER,MEAN_T_AVG,0.01308519168715017,0.0704947301748484,0.038633914037246454
FI,SUMMER,MAX_T_AVG,0.014522906549393744,0.061988092932123505,0.05300134725373776
FJ,WINTER,MIN_T_AVG,0.03846846870749703,0.34143823083236696,4.961360035485586e-07
FJ,WINTER,MEAN_T_AVG,0.012641950951679259,0.20485414359973628,0.00019579033944986873
FJ,WINTER,MAX_T_AVG,-0.011875201992011978,0.06468772876323498,0.04426954534204128
FJ,SUMMER,MIN_T_AVG,0.018896714025822263,0.22906028798311712,5.5147304228799595e-05
FJ,SUMMER,MEAN_T_AVG,0.00631235064065955,0.07468512429853962,0.027618406026858975
FJ,SUMMER,MAX_T_AVG,-0.006403286229603268,0.028134381556524556,0.18169569965016358
FK,WINTER,MIN_T_AVG,0.012447411852387512,0.06885297974477532,0.06020864562917241
FK,WINTER,MEAN_T_AVG,0.008298587260228609,0.03554212698965441,0.18074258281212963
FK,WINTER,MAX_T_AVG,0.004631189880971363,0.008324541641881424,0.5200402266227124
FK,SUMMER,MIN_T_AVG,0.012518992751684097,0.060194430963984226,0.07374876603209717
FK,SUMMER,MEAN_T_AVG,0.015193036915397268,0.09686614438883688,0.02197540264871988
FK,SUMMER,MAX_T_AVG,0.01901509327692715,0.06203207095947092,0.06934902226465525
FM,WINTER,MIN_T_AVG,-0.018917776251177045,0.2711617717731412,1.2049447973121398e-06
FM,WINTER,MEAN_T_AVG,0.00874650846865215,0.31723831056169166,9.681763642153472e-08
FM,WINTER,MAX_T_AVG,0.02138282205995103,0.48312498547638494,2.3283418310020597e-12
FM,SUMMER,MIN_T_AVG,-0.015585833397314739,0.1682031346954433,0.0002119384844020666
FM,SUMMER,MEAN_T_AVG,0.009283194603460818,0.2004818682915288,4.4442721985515656e-05
FM,SUMMER,MAX_T_AVG,0.021701674237560337,0.41179941148366433,3.1996429144654707e-10
FO,WINTER,MIN_T_AVG,0.011105911002161179,0.008277797741907924,0.5817410498322497
FO,WINTER,MEAN_T_AVG,0.019111768083038685,0.0338634344551791,0.2621067446316388
FO,WINTER,MAX_T_AVG,0.026132016164366657,0.06741934765174677,0.11042497287403578
FO,SUMMER,MIN_T_AVG,0.057421295704974416,0.17789494095038946,0.00932022933378681
FO,SUMMER,MEAN_T_AVG,0.05999201996763591,0.2921271410035051,0.0005536639762350325
FO,SUMMER,MAX_T_AVG,0.06375371446512548,0.3607116726420234,8.493114971544046e-05
FP,WINTER,MIN_T_AVG,-0.025221211325150313,0.39693369394611894,7.279279709288843e-07
FP,WINTER,MEAN_T_AVG,-0.014757390659947474,0.30078195875484104,3.093984323553998e-05
FP,WINTER,MAX_T_AVG,0.0007081061821618308,0.0007305420735406503,0.8506638536136816
FP,SUMMER,MIN_T_AVG,-0.018415479852037016,0.37434575381140966,1.8404566058343002e-06
FP,SUMMER,MEAN_T_AVG,-0.005607591793829875,0.13518369450054152,0.007947336342584942
FP,SUMMER,MAX_T_AVG,0.014904199187335158,0.43800839082790327,1.2357517821910059e-07
FQ,WINTER,MIN_T_AVG,0.05582285401858833,0.1748848869945022,0.7253275676500639
FQ,WINTER,MEAN_T_AVG,-0.1846364133406233,0.4174650814619638,0.5527849526052089
FQ,WINTER,MAX_T_AVG,-0.6282668124658404,0.7902610724364888,0.30284846715581437
FQ,SUMMER,MIN_T_AVG,,0.0,
FQ,SUMMER,MEAN_T_AVG,,0.0,
FQ,SUMMER,MAX_T_AVG,,0.0,
FR,WINTER,MIN_T_AVG,0.03411872167144997,0.2557012831056789,2.7195092238133016e-06
FR,WINTER,MEAN_T_AVG,0.04475194418103294,0.3395637447924284,2.6964585642246943e-08
FR,WINTER,MAX_T_AVG,0.05742364475044112,0.38957939388879476,1.3192289625633026e-09
FR,SUMMER,MIN_T_AVG,0.0188742374738801,0.10103544088730192,0.0048466984580809455
FR,SUMMER,MEAN_T_AVG,0.01999381818958131,0.11035967936652791,0.0031600965026735905
FR,SUMMER,MAX_T_AVG,0.030435253398911878,0.16696751504246635,0.00022479785191674873
FS,WINTER,MIN_T_AVG,0.022779233582036228,0.013630849427137546,0.4145595696224029
FS,WINTER,MEAN_T_AVG,0.034411953225626325,0.028858701100171646,0.2333455830922208
FS,WINTER,MAX_T_AVG,0.05105467610078907,0.058583740382744935,0.08704198634684691
FS,SUMMER,MIN_T_AVG,-0.04904027036368732,0.15975032841353365,0.003663634089159966
FS,SUMMER,MEAN_T_AVG,-0.04652769435722807,0.15432563506396524,0.004350956208493957
FS,SUMMER,MAX_T_AVG,-0.030399538424448792,0.06325137971692418,0.0750322361855236
GA,WINTER,MIN_T_AVG,0.031168755011168305,0.07979741116135877,0.051733647092377766
GA,WINTER,MEAN_T_AVG,0.07261756974884515,0.45010150517592046,1.8096439744958515e-07
GA,WINTER,MAX_T_AVG,0.09502199141906233,0.4616527411459311,1.0976954189343631e-07
GA,SUMMER,MIN_T_AVG,0.0029746004788778735,0.0039672643944525555,0.667232825012483
GA,SUMMER,MEAN_T_AVG,0.02550437318629781,0.2096866948191612,0.0009382674405724045
GA,SUMMER,MAX_T_AVG,0.050244169084269985,0.42352412553836905,4.1414028966335964e-07
GB,WINTER,MIN_T_AVG,0.04036312490695807,0.6206915916074986,1.854396179322764e-11
GB,WINTER,MEAN_T_AVG,0.048685671947640376,0.7377573472727226,2.9245223700158877e-15
GB,WINTER,MAX_T_AVG,0.03114473771090855,0.4772245090290039,3.939031883218284e-08
GB,SUMMER,MIN_T_AVG,0.04392501777341087,0.6698411604133019,6.859868546408142e-13
GB,SUMMER,MEAN_T_AVG,0.055308689206049796,0.7686190546631729,1.5128432700622344e-16
GB,SUMMER,MAX_T_AVG,0.04134522189773833,0.527674057473945,3.4631140458754265e-09
GG,WINTER,MIN_T_AVG,0.009374976732956074,0.010590933128957702,0.37311766770587707
GG,WINTER,MEAN_T_AVG,0.01620254698122096,0.032240761744507976,0.11815493595292241
GG,WINTER,MAX_T_AVG,0.022222432204522906,0.05201782214530679,0.04604446625746543
GG,SUMMER,MIN_T_AVG,0.005221868534359918,0.012498457329578955,0.33304267181265224
GG,SUMMER,MEAN_T_AVG,0.007547958060992986,0.017166905218615153,0.25603303680721123
GG,SUMMER,MAX_T_AVG,0.012553415940778983,0.030162558580010015,0.13090091904964607
GH,WINTER,MIN_T_AVG,0.009173897264766988,0.03667776724923688,0.17821233720237134
GH,WINTER,MEAN_T_AVG,0.025614733728939167,0.298908374272775,3.312838340744398e-05
GH,WINTER,MAX_T_AVG,0.035293292829104,0.2867469554258258,5.142900068509289e-05
GH,SUMMER,MIN_T_AVG,0.018281664946518925,0.21658889342019688,0.0006603122545004374
GH,SUMMER,MEAN_T_AVG,0.021385245644001506,0.367722487058492,3.0494059871560965e-06
GH,SUMMER,MAX_T_AVG,0.022645052355074417,0.3667616842863945,3.1663328385075442e-06
GI,WINTER,MIN_T_AVG,0.012243171754077463,0.12345922330965926,0.009180847286278725
GI,WINTER,MEAN_T_AVG,0.00994223275084918,0.12102130067066749,0.009947753596263135
GI,WINTER,MAX_T_AVG,0.007566496316309146,0.07547231591139042,0.04438725622690786
GI,SUMMER,MIN_T_AVG,0.023740333585008367,0.34763944546756403,3.393518729186225e-06
GI,SUMMER,MEAN_T_AVG,0.018629565915955992,0.2536940766207529,0.00012070876657120797
GI,SUMMER,MAX_T_AVG,0.014864164239150213,0.1535580395789397,0.0037099151760362097
GJ,WINTER,MIN_T_AVG,-0.0329789336867503,0.1972472492314765,0.009619586806241153
GJ,WINTER,MEAN_T_AVG,-0.023356633994292414,0.2627661075498303,0.0022877376931805748
GJ,WINTER,MAX_T_AVG,0.053229496128545196,0.6560709225162565,1.1295097198911506e-08
GJ,SUMMER,MIN_T_AVG,-0.05868097734638709,0.42032389255519337,3.380331506831231e-05
GJ,SUMMER,MEAN_T_AVG,-0.02074204462577382,0.2789106593270374,0.0013259845976367954
GJ,SUMMER,MAX_T_AVG,0.05270303690380779,0.5877080799877272,1.2476851254186815e-07
GK,WINTER,MIN_T_AVG,0.00621256479517273,0.03419165410055093,0.15724284411315875
GK,WINTER,MEAN_T_AVG,0.004315808744725547,0.0172687969541816,0.31690436120164667
GK,WINTER,MAX_T_AVG,-0.004184268354613304,0.01660041276682388,0.3265368683822033
GK,SUMMER,MIN_T_AVG,0.011688669625237758,0.1632533546141922,0.0015054482977670145
GK,SUMMER,MEAN_T_AVG,0.0034708936208765026,0.01351295088500598,0.3806117968818
GK,SUMMER,MAX_T_AVG,-0.008875247256357716,0.0596684601503649,0.06225266255254098
GL,WINTER,MIN_T_AVG,0.02992605786324777,0.03215727650868864,0.11147129656781884
GL,WINTER,MEAN_T_AVG,0.023316030842161092,0.022324751819644394,0.18589797435589675
GL,WINTER,MAX_T_AVG,0.018472830165538585,0.015923128885299807,0.2646997078092771
GL,SUMMER,MIN_T_AVG,0.0010347700713231225,0.00023443177306122257,0.893460071942485
GL,SUMMER,MEAN_T_AVG,-0.007798593692779604,0.012023871344477289,0.3360541245393873
GL,SUMMER,MAX_T_AVG,-0.010380608599297306,0.01739748769198807,0.24656495941020382
GM,WINTER,MIN_T_AVG,0.031058611769595398,0.17170745712593782,4.9016487072450325e-05
GM,WINTER,MEAN_T_AVG,0.03177456817738607,0.18969852183141786,1.7833847107169885e-05
GM,WINTER,MAX_T_AVG,0.033540702573136134,0.2095769018877808,5.714587210599253e-06
GM,SUMMER,MIN_T_AVG,0.015290425551958116,0.2473036706829433,7.136735428174915e-07
GM,SUMMER,MEAN_T_AVG,0.01662629857602902,0.1456092579146253,0.0002245679759117486
GM,SUMMER,MAX_T_AVG,0.019151066179460458,0.12596315372569475,0.0006431714884228354
GP,WINTER,MIN_T_AVG,0.028859706281310973,0.09488042985014847,0.041936249897346296
GP,WINTER,MEAN_T_AVG,0.026174114056603616,0.31140272476576547,8.29206172713994e-05
GP,WINTER,MAX_T_AVG,0.013041020258134046,0.09746652557674199,0.039099229983824424
GP,SUMMER,MIN_T_AVG,0.04178090029992914,0.5333848623564659,2.7201398111325667e-08
GP,SUMMER,MEAN_T_AVG,0.029490950970355208,0.580987637138305,2.880396928603496e-09
GP,SUMMER,MAX_T_AVG,0.02584898421827823,0.38718700342950524,8.401995207123052e-06
GQ,WINTER,MIN_T_AVG,0.3069634358516161,0.5576888177484802,2.299542481751871e-16
GQ,WINTER,MEAN_T_AVG,0.3049352026532747,0.5563688016749921,2.6052109940125175e-16
GQ,WINTER,MAX_T_AVG,0.3105992633925765,0.5550901581388509,2.9389654542904146e-16
GQ,SUMMER,MIN_T_AVG,0.14076780479322212,0.5151554631924338,7.46812606219286e-15
GQ,SUMMER,MEAN_T_AVG,0.11307936317555572,0.47984044895039085,1.480403479821375e-13
GQ,SUMMER,MAX_T_AVG,0.09866148463618513,0.46406066082060454,5.2774552604298e-13
GR,WINTER,MIN_T_AVG,-0.012484397069790633,0.062394234062799474,0.046524972264243854
GR,WINTER,MEAN_T_AVG,-0.006075734959769972,0.018628155644045435,0.28219479712359746
GR,WINTER,MAX_T_AVG,-0.004865765392701448,0.013347190538347518,0.36331141915246334
GR,SUMMER,MIN_T_AVG,0.0025856820998070933,0.0017110206736975766,0.7475408549693241
GR,SUMMER,MEAN_T_AVG,0.011326462112977317,0.05133277494906776,0.07416233136409875
GR,SUMMER,MAX_T_AVG,0.015241096088319899,0.10648590852576731,0.009051446019482892
GT,WINTER,MIN_T_AVG,0.02407214981151619,0.173651145293554,0.0006142446454374969
GT,WINTER,MEAN_T_AVG,0.042908851222663094,0.2641946337658684,1.3978193316015974e-05
GT,WINTER,MAX_T_AVG,0.04050843628799006,0.24665204525505616,2.992718401923822e-05
GT,SUMMER,MIN_T_AVG,0.025714235162916495,0.15361138154866177,0.0016307363494012374
GT,SUMMER,MEAN_T_AVG,0.03806100513880753,0.17892351268884957,0.0006144102283007533
GT,SUMMER,MAX_T_AVG,0.042141525627872455,0.19572502274199957,0.00031781473063603787
GV,WINTER,MIN_T_AVG,0.05787441358385285,0.25779913075339583,0.00037051226205452086
GV,WINTER,MEAN_T_AVG,0.04270189084439486,0.3502699127041302,1.852794835506041e-05
GV,WINTER,MAX_T_AVG,0.0329016102524301,0.24462149513691894,0.0005532935785414483
GV,SUMMER,MIN_T_AVG,0.0389209252387736,0.3449319110071913,2.778154103771168e-05
GV,SUMMER,MEAN_T_AVG,0.040373042339137036,0.5333783210281549,1.8374501561103014e-08
GV,SUMMER,MAX_T_AVG,0.038372420131030316,0.478273523907148,2.0137111045993859e-07
GY,WINTER,MIN_T_AVG,0.02134053082977763,0.5187182355385549,3.727763589287236e-09
GY,WINTER,MEAN_T_AVG,0.027248306794593856,0.6173051641065549,1.4029309148825286e-11
GY,WINTER,MAX_T_AVG,0.01476606347514403,0.1469041911048904,0.00600623304329405
GY,SUMMER,MIN_T_AVG,0.015766046508190534,0.35983700894468384,4.146322060277713e-06
GY,SUMMER,MEAN_T_AVG,0.025612169035528924,0.6246827273980082,8.744128207775458e-12
GY,SUMMER,MAX_T_AVG,0.01219709294130741,0.13589225616622197,0.00843353611679847
HA,WINTER,MIN_T_AVG,0.02869801102986471,0.17659931104867127,0.0012616992167819297
HA,WINTER,MEAN_T_AVG,0.027814585490780867,0.40178376277571526,1.570435007090489e-07
HA,WINTER,MAX_T_AVG,0.0042699263321728026,0.023986433769993615,0.2543965713775537
HA,SUMMER,MIN_T_AVG,0.03816573187360727,0.3082168291636917,1.0871288731915743e-05
HA,SUMMER,MEAN_T_AVG,0.0356286502330374,0.4198141306494673,8.921407233409074e-08
HA,SUMMER,MAX_T_AVG,0.012602546151084623,0.06596275037816057,0.05837709366960997
HK,WINTER,MIN_T_AVG,-0.0008985066231802633,0.00018184224566995068,0.9267286027668831
HK,WINTER,MEAN_T_AVG,0.01865954687344054,0.08225612959071402,0.04571798756082122
HK,WINTER,MAX_T_AVG,0.022973972581909717,0.10120967583192252,0.025901730771323017
HK,SUMMER,MIN_T_AVG,0.00693613963408958,0.074183162280185,0.06108982714816878
HK,SUMMER,MEAN_T_AVG,0.03427474726724067,0.6819178545174058,5.077055674043574e-13
HK,SUMMER,MAX_T_AVG,0.05614332446305067,0.7342421091428656,7.856792570207154e-15
HO,WINTER,MIN_T_AVG,-0.012940508339828575,0.06230887160668094,0.04667999644679284
HO,WINTER,MEAN_T_AVG,0.011553454865842272,0.06285891542311606,0.04569029911149083
HO,WINTER,MAX_T_AVG,0.012249360156446627,0.10355895140604211,0.009512037799156655
HO,SUMMER,MIN_T_AVG,-0.01779689339794094,0.19907320889297273,0.00019521350817887123
